AHCM8003;steak;41;4431;639
JHAP10783;levulóza;76;1814;606
VBMJ9123;nešťastnice;29;2503;261
QSAJ13377;miniaturka;114;3011;689
IWGC6938;senzor;184;3385;333
CPRX27;žvást;75;1355;662
GEFE21929;razance;224;3201;983
NOAB6877;radovánky;124;671;74
KXKP2466;sebecit;83;3675;557
PRAQ1291;slavistika;161;1697;853
OKVL9930;punktace;224;1707;931
LSIM19184;odval;227;1423;296
XCTX1636;fotokatalýza;116;1771;736
PDDG12957;spřež;222;3565;233
FIHR6657;Chalkis;2;300;439
MXHP10145;přihrávka;263;4913;87
KVIY17538;zooložka;102;425;665
QBTC18901;zoosémantika;105;4494;297
MCUF22990;chochol;223;4017;258
BBOM18196;tyl;84;610;383
WYXI16535;granulka;291;1288;913
IMKO16879;karát;37;3390;498
WCTH17130;Viktorka;268;4103;886
JYUG4202;Arménie;236;1422;789
VBRS17045;žalozpěv;18;316;89
VJFJ12344;meruňkovice;166;4021;374
VEDL192;mouřenínka;275;2751;39
TMPT4853;jezinka;68;3186;492
NKXL21329;vrcholík;102;2404;320
DDMF15825;čtyřkolka;64;740;605
BWGX15688;Čechie;190;3635;102
OJMB13943;karafa;219;2683;801
YXCY2598;nitrolak;182;1312;67
HBQW2763;metahlinitan;249;3190;698
OVMG8468;Liduška;292;4478;72
VYOT7506;prediktor;227;3101;635
MALY2541;chuděra;296;2434;36
SAWX15823;laktosa;13;1788;379
JETF7849;dramaturgyně;253;2947;429
DWYP12964;notebook;268;4964;867
WUCW13445;Adrie;123;3125;341
IMAV10863;poloskryt;74;3543;213
RXLA15900;autoafirmace;221;302;541
KLMT12179;fotoaparát;112;297;720
HEYC18308;stračka;64;1042;817
BCAY20638;akácie;39;1782;480
EYIH11786;difuzér;93;3294;949
JLVF14419;soupeřka;220;1762;624
QLUS5714;kabelovna;33;574;887
QWSO6255;buffer;80;2130;591
KQYH3564;opařenina;97;2022;384
UWBE8476;bankocetle;198;3673;79
GJGL4999;diplomatika;277;4725;667
PEFS7430;revokace;41;3712;304
EJLG20184;teatrologie;182;4216;147
HLUQ7670;výtka;294;3767;142
LQGH12430;fistule;26;1438;887
VBCO14303;synagóga;65;1640;455
LRLJ8367;chůda;99;4854;143
PDHX15848;kladba;40;3988;168
VLOK13391;hora;96;4999;280
LDAX16531;thiabendazol;17;417;410
RNCP143;lepenka;7;2261;123
UWUN8273;cimbalistka;45;1135;972
CXQK18280;trávnička;41;2532;489
CAQL21248;Benátčanka;95;692;969
HHEB3232;dekáda;258;1634;721
VYDU3319;ficin;50;1333;293
CRWC7180;rvačka;67;1474;383
MKOK610;stužka;273;2399;304
GOSX3039;baret;39;4051;909
HTQQ8162;hefebrand;26;1374;484
RNHU4550;fibróza;271;4396;692
VSFY12313;zornice;295;1240;606
HICR17281;axióm;5;1860;756
EMRI5951;příkrov;245;1279;354
SIPA13594;nýt;200;3601;583
FVWP4542;fysiologie;169;620;838
CTOJ12544;regolit;291;1476;410
UDPN12289;pathos;50;3958;535
QLCT9248;Výmar;192;4833;314
KGLY21886;aplikátor;216;4334;136
JOOL2893;braunit;8;3147;103
KVIC17092;buchar;94;2077;252
OIFW3856;autoléčba;281;3366;250
NOIF4414;přerod;6;4774;605
MYDD13042;kulička;288;4066;509
PCNP4566;kávovník;207;3665;394
SNKO18618;subkontraoktáva;17;4007;790
OEMC14883;transmise;156;4378;480
HJTY8554;podsekce;175;1669;377
UQVY20263;skluz;9;1253;678
LBUD10312;zonalita;82;4823;368
EPFJ514;informatika;281;3657;812
FFCL8843;gymnazistka;46;1913;590
BDIV1104;dokluz;169;4549;757
OJWT17339;rov;187;4472;163
YXSI14437;těžnice;275;2139;250
RLYC16269;břidlice;146;463;467
STDA14829;jabloň;248;3401;328
QREQ22032;volačka;114;1517;521
EEHK733;japonština;238;625;235
YIRS21718;dermatovenerologie;160;771;352
CNTU14584;jívka;149;3617;548
TSLM6122;prostup;236;2339;733
IBIK10780;vaflička;286;4841;556
FACA1160;lumpačina;239;2111;422
LRBV12442;destilátor;279;4651;129
OWFA9954;kokos;87;588;302
EKYT6073;telekonference;166;3516;177
BXMD15416;nitrát;211;1221;484
VOEY16254;tuha;148;4310;919
MXET3809;knihovnice;233;2195;341
VIVF2636;propionát;164;3730;856
JXUF13987;monodromie;215;723;425
TTEH9134;intencionalita;66;3125;652
MUNG8871;kolos;225;1783;592
BUNB10947;nadtřída;22;3396;111
IWDH17557;žokejka;136;2909;912
XHAW23006;minibus;89;2425;305
ODTR1385;kvalita;33;356;511
CHRH3812;jehněčinka;4;2642;740
FPFF969;přízvuk;234;4559;360
BPBB15355;špetička;197;3088;785
SYKG1467;oxymóron;138;1064;416
JHER9529;bankomat;257;4818;466
SVJO9528;encefalitida;23;2778;55
AYXF7008;ultralight;163;4387;178
TPEW18176;šance;72;4473;902
KJDF19596;fašírka;173;4046;529
AAJA4449;martenzit;121;3015;993
MTGE9397;moskytiéra;47;1880;405
RUBL1044;klenovka;11;925;674
ROOJ10277;totem;232;249;307
TSIY15454;splenektomie;65;4558;361
LMAI20901;cukerín;95;4218;257
IYPW10915;psychiatrička;216;1647;929
HIQL7871;demonopolizace;266;3181;363
MDCX21059;bioreaktor;220;2870;129
HSVF2136;vražda;297;3644;612
HJVJ7884;Rozárka;272;2956;215
DIVR16896;minimax;93;4202;552
JGEU3114;eurošek;134;2144;521
BFVC8809;illyrština;268;3147;213
JHBA6800;ultrakomunistka;300;2901;593
QFNJ8498;arzenopyrit;245;4626;782
HEWP10019;pohovor;112;3140;300
MANW2182;rehelénizace;150;4229;527
NVCF15212;novoaktivistka;281;4781;130
TBWR21468;potápěčka;116;3979;312
VWYC3666;štuka;268;1907;381
DBGY8814;zlatnice;145;4997;672
UVWE2142;zvonovina;75;2145;553
WUUK1306;výpůjčka;253;628;765
CBLL9404;přirážka;290;1244;880
JVFU19492;pláž;50;3492;684
HDOQ15394;šesnáctinka;247;2417;509
OWGP14696;psychofarmakoterapie;58;958;948
DYEW6154;kamenorytina;300;1196;368
XDFS1718;autobaterie;127;1802;995
WPME958;klikatina;222;3299;876
TENE22040;oportunistka;203;3333;78
MAXI6960;mikroregion;285;3195;178
HORS13333;Brazílie;40;1135;656
SHWE16991;jazykolam;89;4521;867
KTPH19489;knížečka;274;3121;76
HKAL17684;blankoindosament;196;3733;75
OSRV21940;dezaktivace;149;3265;534
DENI16002;grenadina;292;872;427
MXSG7912;Šárovcova;149;3314;7
LUTL5939;masokombinát;277;3598;681
PMOX11074;galvanoplastika;36;2681;247
JEUM3335;typografie;211;3356;378
TQRY19124;superinvestice;194;2435;620
SFAP11255;splátka;229;1424;11
VPWG8746;bodalka;58;4695;62
ETGS6215;kult;157;3902;238
IPWB19360;perovka;199;4181;107
YERB8252;lidospráva;51;4462;951
NKWR5043;svátostina;95;1961;574
HUAV6837;ošetřovna;100;3831;367
HYSN21678;hryz;230;3352;988
HLXH17907;bioplazma;211;4883;587
AKIQ23008;oblíbenkyně;148;3982;762
ONSU1915;Mezina;251;1407;136
PRTD11389;štětinka;211;3717;376
QYNS3000;dynamogram;125;2127;509
DJDI11884;baroneta;32;895;661
LVEP16939;vzteklina;10;1883;103
JXEM20097;absence;294;2941;727
RBXU7988;despekt;294;4037;513
FYKN21317;slévárna;163;2428;322
JUAI6299;žínka;113;4813;583
AQJG13358;kolektor;75;883;745
XVCF3356;blejzr;173;3272;172
IHVU23071;cesta;261;4170;587
FKTL16249;Blaženka;85;854;707
RIAM22088;artefakt;121;4542;599
XNMQ19093;oasa;284;284;379
SCKB910;sarkom;160;4074;442
TCIF4153;organika;178;320;92
WIHE17072;cvočkařka;36;2555;452
XOPG4189;karta;289;811;594
CEUQ7786;Silva;290;3352;528
BWQT16658;Agrozet;146;3980;656
WIKN13367;sušina;287;1434;742
MXKJ10420;stavařka;36;493;344
AMDR1974;niťárna;192;933;273
NJHP1518;alternátor;109;4657;292
UHAF6995;Rujána;78;3235;63
DNKJ17658;motocyklistka;258;1205;716
CEVJ14264;rekvalifikace;112;896;711
IQSH16295;nápěv;185;1979;819
RTBV22880;revize;237;3260;446
VAUT20528;šlechta;35;4011;626
WFGK6928;koenzym;224;2613;196
BQXB602;úklad;280;4989;575
NOTG4325;seminárka;75;437;974
OFWE14421;veselka;222;3624;151
SKUI7860;nerovnováha;25;4001;848
WBAL21216;aspartam;22;1139;707
FNJV14217;exploze;181;3741;43
UFKN22508;kmit;92;2326;948
JGCQ6998;švestka;196;2991;732
EQTM15336;Keňa;70;3414;6
YKET20325;kuprit;227;2675;411
WJXI2364;adenosinfosfát;235;2836;493
UQAS11813;artrock;198;4505;903
HDHW5148;franštin;280;2621;346
KPHX4666;latinka;82;2196;710
NAIC8640;směrovka;106;2782;501
WDTY12848;delfinidin;81;4158;856
JULF15039;drchnička;153;3472;910
IGHF12102;šrapnel;224;2669;417
QRKB18771;chromozóm;253;1552;22
XKLH16972;gambit;188;3980;758
UTQQ14451;apoštolka;64;3565;528
MLPV12383;lančmít;1;4552;622
MREY15392;slavistka;195;3181;365
UXSJ6056;pól;225;4118;628
POSO1313;bibliofilie;124;2765;582
RXWN3080;koleska;47;3149;847
JQYS19237;otop;230;324;6
REFX6968;modla;33;1096;764
UOLB13032;zvěřinka;268;2823;60
BYPB9697;verdikt;14;4519;783
ADAW18574;četba;79;551;486
RQDN18025;odbyt;169;922;792
XYKL22975;plenčička;45;4293;221
RUEU15134;maximalizace;23;4896;805
ROBP11241;Vihorlat;124;939;696
MFVR18334;radioaparát;63;409;787
FSTM19784;vížka;175;3206;683
WYXD5479;čarostřelba;270;1137;5
SBNO17631;ozón;185;2408;462
WHUF17918;spěšnina;77;416;444
QHJO9029;Jívka;253;1385;739
VCIC4577;marketing;208;1388;127
JXIA4868;přechovávatelka;84;1651;311
JTNL3169;Včelnička;89;1303;206
TDGQ4644;nálezkyně;205;209;708
XROF15828;hexahydrát;38;1750;22
WLBM10517;seč;82;4707;522
XJFH984;lihoměr;70;1722;791
POQY1508;gumovka;190;4475;439
GGIY2743;terapeutika;76;3074;831
VCTU16388;ocel;215;2941;934
EQCG11116;symbiont;290;237;154
WQRX19033;přeformulace;230;2422;60
WJHE7630;čilimník;207;3391;348
IPCU10665;dvojplanetka;81;3641;333
DUCX17431;indosament;77;287;520
MYGB20722;energetika;284;2697;526
WYUV17189;tradeskancionalistka;147;4439;171
HYQP695;ornitoložka;158;3266;130
QDOJ20978;oranžistka;267;3345;976
LFGB11704;hlaveň;83;2373;933
FPYN4357;železnice;68;2006;610
UNJK16396;kačenka;138;3136;694
FHOG15383;ordálie;17;2275;722
QFIJ950;protiklad;248;3098;479
YIDM5589;manometr;272;3774;648
TSXY16738;balon;234;2796;476
PIKD19496;Berounka;46;527;339
UWGD1842;předovka;106;537;827
WVUA3386;kůžička;230;4416;765
VICG10655;petrogeneze;182;4564;610
WKUT19210;eurokarta;125;4599;63
SQXH7930;částka;85;2670;21
LRPF1437;pedanterie;201;2873;93
FIIM1556;menšina;61;3889;210
KNFW2310;radiotelefonistka;286;1592;820
YVCP8516;aminoethylcelulóza;88;4389;615
ADWV4817;etylendibromid;1;1979;447
FYAH583;opilka;24;2916;186
MUMY21647;Agneška;39;913;130
JCWX4650;pelech;206;2367;296
UANL2614;komunikátor;208;3785;546
YTSI10720;olšinka;26;2971;494
KBVV14291;grafomotorika;141;3974;720
WJKJ10657;induktor;66;288;442
GUWI1417;leták;76;1567;77
PIPX21414;chvost;26;2717;329
FLLS20790;sousedka;256;4978;281
FEQF19891;čtyrycetitisícovka;258;654;929
GSGJ23140;apologetika;83;4679;530
XMYW5595;úbor;216;3640;305
UGIG2127;rezervace;99;3897;492
IEEF8443;jícha;208;691;890
OWNH13638;škrabot;26;3079;621
TQEC22550;kolonka;55;3156;515
BLYM6904;portál;243;439;138
LVOV6814;alkalizace;58;491;253
NVBW7201;hniloba;151;2250;186
VYLT10918;Ghaňanka;261;209;289
XXOY14879;pouť;183;2322;102
TWCD8507;přířez;208;4302;2
HRYJ18431;mrkačka;239;3589;261
DINR4586;šereda;210;4545;753
DDAU23181;Zákupy;247;1826;593
YWQO22419;veranda;176;2089;162
SYIC22773;hydrogeoložka;224;4439;531
VEVI19191;dvojskif;28;3560;992
QFMQ2306;chřest;62;3225;495
VRQR14056;žlučník;120;1615;367
RUIW14563;comeback;187;1684;485
UJNL13165;dol;68;3385;481
UIFP2991;brusnice;264;1468;136
EFTM4100;přízeň;206;480;846
GMTC17179;nástrojárna;192;2176;865
NBSO14613;hydrologie;171;3739;753
MPYJ3692;Albánie;170;2511;555
OKHD8632;spoluvina;236;456;377
MLKU6759;divadelnice;116;4531;941
FBTO14763;egirín;160;2676;845
NNKA2674;oocyt;42;2620;203
KUXJ12114;Darúvar;87;1368;73
HBEG10052;trafostanice;190;2986;927
ORMQ7409;prut;229;2811;44
UAFA8923;motorárna;148;4557;867
SOCS15168;Jugoslávka;68;1907;218
BWQH13838;výhra;249;1260;598
EQGX2470;hadice;47;2950;498
HLAA8297;vlámština;41;4225;307
SWDP22357;objektivita;197;848;553
OUFC23025;Chilanka;214;4285;547
ULWQ18600;pěvkyně;91;2300;40
FNDT1314;metalurgie;36;4857;191
EOCQ22890;alfa;89;2742;90
WLXT6599;funktor;118;3261;855
EHQM15327;čeládka;219;3588;256
OQYO19587;luh;190;1537;486
FRBV13086;zajížďka;18;3684;885
TPOK20439;koka;166;2208;733
FDHV21422;kaprálka;79;1034;676
UMBP5704;kineziologie;94;296;402
JDDQ14348;spirálka;41;404;669
ALGE13238;vlna;74;3610;163
FUBJ22656;podnožka;2;671;724
TOQV1181;volenka;26;3448;589
JXCL7210;zelenina;286;1107;767
JIOQ22780;rybíz;196;918;939
DRSP23129;diecéze;39;4210;31
KJKA23044;eutanazie;12;1869;10
EUSC22354;Kratochvilka;83;3066;499
IKTW15945;textura;98;4280;336
JEUF7863;kvantifikace;275;1591;306
BXNX9588;potisk;99;2994;806
APUU10374;sandinistka;194;1876;404
COUV17606;oneiroložka;226;559;248
RARO12909;dyftýn;287;704;70
OPHI7264;kodein;173;4726;460
KGMB21612;slap;51;1282;328
ILDL15911;úvěr;82;2324;84
SVVV8189;rokfór;155;4452;876
FOVG8085;euthanasie;53;2646;550
RELW17668;hrudka;244;2119;837
WGHL7328;subdeterminant;240;926;722
QIKG1661;teatroložka;275;4450;798
IEJL20303;planografie;274;2810;992
PMRA14104;bouračka;171;4464;404
NWHS15987;laštůvka;56;623;560
WRQM1308;stoupa;134;1896;956
QLMO12341;Nikósie;224;2492;460
YOCS16293;dík;257;2643;782
VJTN3952;mediátor;76;2244;171
IQXO11733;plevel;213;1009;511
FHDX23053;agresivita;149;1839;466
KOVG14687;kaňka;40;3948;107
TXAQ2507;Marika;187;4606;72
QBLM23010;polára;79;372;790
NFMR16207;Lucie;177;4418;460
PNBY12423;osev;153;261;499
GKEM6959;atrakce;150;2840;925
HSYF14491;disposice;154;4421;717
ELRI10247;podřep;243;1783;899
GHCG19524;Bezděz;196;2254;604
BHNL16636;směr;228;3060;231
IQWD527;komediantka;207;2738;257
KHVN19315;okres;232;3649;473
NKIR3980;tématika;234;604;41
OBCR17164;podtlak;278;2802;436
GRVD15159;celopal;216;695;601
MVIQ6295;ortografie;59;2386;847
OLBD751;Magda;222;3224;283
AWRS8940;hybatelka;126;4681;233
JCQC15246;ovčinka;211;3400;315
MKLT6579;popularita;124;4252;66
HNGN10990;zemljanka;235;3784;684
YRCU5528;pochlebnice;87;827;121
GDTD9284;příčina;34;3664;513
OYVV6920;vyjednávačka;219;3829;164
JARX13068;polednice;146;4045;784
CYRO21827;hnis;211;2453;44
XFJP18116;kružnice;250;2576;322
CPXV7052;čtyřnožka;284;4742;130
MTWH6024;personalistka;174;3558;706
XFGL10928;eskymačka;124;3945;834
KSFS15938;Cilka;131;1536;874
JIQC7173;Luisiana;242;2601;470
PJHB17863;starůstka;53;1765;899
QKQY11182;normotvorba;202;2169;492
MOCA8271;naturistka;260;1644;767
JDWX89;Eritrea;265;3035;818
LXVS1948;bočník;242;4712;75
DKRA8697;tmavovláska;248;2431;977
JPBU6265;elektrolyzér;163;821;574
CGRY18169;umývačka;184;211;898
UYYW569;přístup;10;2843;74
VAPW16873;kyhanka;15;2849;506
CTQI3029;zátka;259;4657;568
RCGQ19115;pupila;69;4199;54
ALLH171;granularita;274;866;113
AGIR20830;odchov;10;1305;303
FPRU14245;barytonsaxofonistka;264;321;427
LIBS7679;výtok;105;1210;604
VTYP8930;intolerance;170;4103;53
MMME20379;xylofonistka;188;3340;185
ENES9564;raketka;125;2283;666
CXNE5661;svahilština;121;2383;955
HBKF6964;pyl;46;3196;666
DQRX3469;mezon;228;258;16
PUYF12492;místopředsedka;207;4879;240
XHBQ21880;kamera;265;3773;34
AHHJ13259;cukrárna;69;1134;4
VJSD12358;poloprostor;125;4961;49
MTIN15116;neštovice;142;4813;535
JCTT7165;létavice;185;2227;341
QFHV10803;alokace;66;967;500
FMYH18285;singlkanoistka;208;3716;582
GJEY6548;Pražanka;61;1125;928
IDUH1377;farmacie;181;1953;396
FUBI14058;filmografie;188;4519;108
UEMU5339;diftong;247;2954;478
MGRN3920;rosnička;166;755;82
QLDN728;moréna;248;2618;360
VGLT20136;příběh;134;719;983
JPEY604;herbicid;38;4782;744
MBEV19597;hromnice;232;347;27
VJVI22476;sedmistovka;102;4080;673
TEAX5566;dehydrogenáza;238;1452;550
FCQU13090;Slovakofarma;252;1198;504
CDOO13831;příložník;103;1731;521
HEUY13397;digitalizace;89;1195;324
VKEH6421;brašna;57;1920;3
YCFY1399;skupina;148;1591;784
NTQV19434;návoz;293;4065;101
QKKP6268;bradavka;163;281;483
AHSB20795;pstružina;49;990;973
SNII4558;jinovatka;55;3487;62
ILLU6120;sníženina;99;4734;114
FVAP6668;stup;66;1389;952
XNXM142;fumarol;129;938;716
CDUU15071;citera;266;4016;797
JDAQ4535;gáblík;82;1894;868
TCNF12193;holuběnka;108;1508;198
OYKQ9229;seniorka;157;2462;815
YPGW18458;výpad;150;2570;88
QUAM216;koncentráčnice;158;2217;54
UMSU12128;junda;174;3555;204
KQPA17388;portmonka;43;2560;431
EHBE14096;abdikace;288;4728;25
WKJR14313;prohibice;171;4519;284
BUFB11636;redukcionistka;205;2266;846
KOKB3606;oxychlorid;198;2605;798
TYGL8637;Malenka;105;4461;29
INWF2908;příčkovka;157;1078;30
JFBU11810;Cislajtanie;132;2456;657
TXYA17571;rádobyhumanistka;269;2211;617
BKLN15218;trijodid;98;2717;645
MKNF314;konzervant;249;4425;481
BEFO7999;záhněda;9;4247;27
ABQK3405;zřizovatelka;129;3343;18
SSFE719;štěpinka;76;3524;580
WVST639;utopistka;102;2044;189
FGEC7520;univerziáda;283;3341;986
SLCX4636;autoreferát;29;4715;570
GGTG12079;Veba;120;3552;840
XVXX11762;pěťák;246;999;787
ITQD9181;korpus;94;521;227
GPEY13572;mapa;114;1545;289
TKNF10973;rabat;147;4369;360
BTXT2696;tularemie;251;4885;876
KUJK2619;velština;14;2450;230
YTUK16674;Barbarossa;248;1985;938
XTWE2602;psychologizace;58;3340;219
KFRL11301;samostříl;265;3882;444
QTLU18722;jinověrka;28;4757;110
EVXS4041;závlačka;159;963;856
OXOX23143;rajonizace;114;4995;566
SAVW19089;gloriola;160;2900;665
HKFF20913;čpavkárna;195;3023;435
IPIY5563;prosbička;72;4525;257
YPKV21959;Acidotechna;63;3795;360
AFKM1951;sufit;214;3468;753
XUIH21090;podsvaz;119;4332;330
AFGY3202;Bohuslava;94;1714;51
VLKT20292;Andulka;10;1128;807
UWUB13298;echosonda;250;821;9
GTCQ90;percepce;265;423;791
RHVN17585;chlorečnan;13;3885;899
OLPJ2076;nadmonopol;163;3675;13
WFGK10958;Hana;225;1013;114
EVQR23212;Zdenička;264;2207;94
NMGJ22055;podporučice;178;3942;580
VCOJ10450;smolnička;191;472;661
OOPV5586;bašta;51;2224;340
ATYJ23039;panteistka;83;4514;640
NXCW1423;diskurs;119;3306;259
GBRE4264;nevina;186;1558;578
DVNB15062;arzenitan;24;452;668
GAUK13370;kmotra;113;395;176
NHCB3585;interna;38;4493;636
ACFD12239;alchymie;144;1420;590
DITQ2354;gangréna;235;4955;50
BPDK8581;hyena;164;1165;1000
OHJQ8889;hraběnka;206;4612;471
XPRI13875;imigrantka;50;3947;328
YSBT18423;kinematograf;69;3528;106
LFTQ13171;mortalita;63;692;163
HTJE19361;pense;288;1950;655
CAED22137;mikrofon;51;1331;340
UIQQ2414;vilka;38;1376;359
TDGJ9258;šuplík;242;4205;227
DOST18770;driblink;239;4064;609
EPLA498;baskytara;187;3688;547
IERH3246;rychlorazička;21;720;86
ERBO8983;okupace;278;1911;510
NBTO3104;výprava;300;1803;714
XMCO20015;ofsajd;92;3773;929
UPEC3144;fiat;176;869;23
RYDI12496;oscilátor;4;3296;578
TQJR16343;dupák;116;845;186
EOSO6072;vykládka;34;4267;569
FUJE4798;broskev;73;2539;745
KKQP17825;centristka;54;446;504
IGNB12228;tretra;267;3319;251
MHJS1833;morfin;282;1335;832
XNWN19667;tělověda;283;1006;572
IKWE7290;přezůvka;207;1606;278
IVTF18801;interferometr;105;3165;407
WHMA8074;antuka;127;1684;641
OMAQ2355;igelit;174;4701;674
CIIB12493;archivářka;55;1942;794
VHUQ19400;amalgamace;213;874;917
GHDW9961;svěřenkyně;95;1740;14
FKLH9594;angioložka;120;3852;755
GYIK3228;punkerka;266;4644;183
NBQG6207;provokatérka;25;2895;71
HPVH22603;vibrant;159;1303;535
ESLV22322;fotel;127;2057;13
TODH15461;autobazar;269;1593;329
ITBE20222;virtuózka;190;405;23
AVFP13464;píseň;13;1047;787
XTBF21639;kompanie;41;2049;446
SFHQ11685;půlka;226;306;838
JUIM10068;osmdesátice;218;4280;851
FGFX19798;Balog;233;4444;418
UFDX6200;monitoring;129;2581;587
YROJ20827;lipoprotein;244;4568;200
OLJK10546;chloropalladičitan;88;4459;468
BNFE14285;lymfadenitida;228;4336;500
PAWT19638;mošna;34;1113;842
FQNO3078;jirchárna;79;1571;233
RGHV19222;houžev;52;1178;361
DWEN15954;mše;166;3649;978
IIRD8354;obsese;252;4470;817
CJTU16859;profitabilita;42;1995;948
LXSQ19180;vdova;197;2857;50
NLJE13301;papyrus;9;4082;596
MOCP14467;mikrobioložka;190;1304;44
DCOY16505;pesík;266;2126;465
FGVU6361;nezvyk;119;1739;170
QCHK9052;server;231;1345;779
WQUW22747;duklistka;164;3965;554
WDHB16617;diacetylmorfin;244;2181;584
FPYH8105;kontraindikace;45;3258;469
ALLF2390;saldokontistka;186;4473;771
JQWD16097;ráže;29;2972;489
TCNN22243;knoflíkovačka;179;516;256
VNDX21766;pečínka;254;2428;942
EHRB4044;Miluše;263;1383;380
KYQP13207;násobička;213;576;560
BYYO12408;svítilna;100;671;434
QKXH2810;drapatka;162;2454;460
AANF10116;ekologizace;76;3184;932
MGLM5550;čtyřpól;263;1833;209
LOOV5668;úlitba;180;784;853
RDXP9801;sericit;183;4774;712
OJAX12568;iberoamerikanistka;73;290;611
FFWX767;křemelina;230;4599;331
NSIJ14746;plyn;161;4127;300
LBIR16593;tonsilitis;235;1749;31
LGSX22101;žena;249;3051;849
DMFY18108;košilenka;38;3013;477
TCGN3877;slátanina;112;1008;706
REHK6669;drén;66;3698;941
XINQ22652;traumatoložka;282;3780;469
UJYE21102;bambule;209;4227;912
VEOP1791;Hanýžka;167;3870;869
YPDX6117;hexamethylentetramin;213;1694;865
YGSI4151;agentka;111;2994;780
ADTK2340;segmentace;158;3729;964
GTCC12406;deviace;25;3535;904
FBWB15927;disten;92;884;506
DLBS7096;specialitka;11;1515;70
BNTM8372;amalgám;38;1453;815
SFOD18441;milimetr;80;1330;669
QXKA522;Laděna;116;3811;229
TNWM13037;chemizace;192;2742;531
GEJY12827;nelibozvuk;242;3678;873
ICHE20419;pokušitelka;226;3070;590
JIWQ8424;přímluvkyně;176;548;431
BEYC11144;polojeskyně;104;1521;688
FQUQ9410;tyrkys;213;1177;89
TBTU2920;prolongace;78;4320;433
JQKQ12738;konfirmand;135;2119;895
BTXP6775;diolalginát;92;4501;315
CLKG7022;vestibul;119;2735;937
RIRP7896;nosovka;57;1975;372
JTWE15558;šálečka;29;2778;130
INUC14461;antologie;73;3760;15
YDAL20534;tampón;211;1642;83
HFFX14603;Utrecht;118;819;275
HBTC1106;skřínka;7;2909;764
ALIC7311;zásobník;206;3062;33
APMO22307;Kurdistán;29;4032;964
FQBM11890;slalomářka;114;2139;689
IRQH16918;Libyjka;119;2709;429
AORO18428;komponistka;147;4004;816
WGFU7525;horizont;136;3312;408
INDL4395;dvouaktovka;22;2546;640
BIJK10805;testace;124;3441;974
PFKU8131;Barbuďanka;148;4802;494
FASO17270;magistrála;132;3389;779
EHWB9975;megera;9;3630;975
RURK4214;koincidence;94;1128;92
ADEW19247;autodestrukce;67;1277;808
SDDB8596;akceptor;104;3168;578
GNCC6399;Barka;30;3847;42
XYCY22471;srp;276;1593;309
UPUV17577;inhibice;140;4624;98
UEHD12771;nadplán;39;1284;972
AFIC6789;babizna;57;4865;501
NODI14712;tesák;97;702;752
HBGH7197;subspecializace;20;1084;705
ERHY22898;identifikátor;280;2435;767
HPHJ4091;kyslík;153;2523;621
IOMG3687;nápověda;23;2020;603
CPKN12834;atol;175;714;727
RECH6291;anabaptistka;294;3917;768
CCXI712;švejkovina;144;513;563
AQOF9971;plavka;232;2915;61
BIRR17253;temnota;97;398;734
MDUU2366;Ludina;72;2655;497
MDDD6374;dvoják;145;2329;173
OCIL17920;vábnička;180;2935;789
URKP13726;homiletika;3;1790;587
BCXU21444;atika;224;3167;550
FKCC5420;kaplanka;160;2913;430
XVXW14894;troník;164;897;445
VYFU22870;kinematika;150;4589;702
NFEK11246;šle;250;4328;191
BJCB1946;paprička;284;2709;874
LDQF12714;ploditelka;278;2766;796
GTDV14504;rozdavatelka;286;3893;195
LQCE1159;průmysl;122;836;183
ECQI9359;fenka;277;1432;58
QWRU22922;obscenita;99;1991;804
EONQ14651;doktorát;290;942;919
SFXO21461;Běloruska;168;776;677
PMKD3436;tartan;54;4923;760
KQDB19425;kolečkářka;167;1240;142
IFQA18818;keser;119;3327;724
UCIY14457;elektroléčba;54;2608;23
LWRK2773;Eliška;94;4624;139
XTFR16019;biot;267;3515;408
SLAP12097;šéfkuchařka;114;3145;343
TKPD12385;baseball;122;3345;374
EPBM21731;aplikace;8;2686;631
XQQK7104;úklon;137;2985;59
MKNW4612;náušnice;217;4855;486
FFIP18902;osvěžovna;297;574;649
KRRX15873;dvojpostel;158;3808;9
MDGQ13566;ultrafiltrace;115;562;18
SMTH17565;restauratérka;281;2893;436
ONLI1995;drhlen;271;3723;634
TYNK7712;půda;54;4811;665
PBGL13401;gigabit;163;3933;762
GWVK9403;bulletin;168;2898;402
UJKF3643;machinace;238;3758;881
FUSS14633;Island;194;360;477
DATX20828;palírna;201;3937;320
YKBI8780;konvertibilita;60;3204;52
MVIN4956;instrumentalistka;283;1270;800
CFYK841;cementace;278;2423;405
FXEH12229;Radbuza;78;4353;431
CGND3816;zájemkyně;155;3589;322
CNEX3728;rezistivita;63;2693;57
HYIX5418;pašeračka;8;2398;516
IJEH1346;realokace;242;526;768
VLYU17584;restaurace;187;763;948
UHDF11991;osina;217;3361;80
JXYA5926;proteáza;290;659;496
DGPS21218;kloboučnice;43;471;836
YFXO2698;předobraz;70;4450;843
XAEJ1369;bekasina;198;948;198
WBRW11002;opisovačka;260;3591;665
LRRQ4333;Číměř;283;4669;324
CHTD5908;idealizace;131;2848;826
KBAR9718;amnestie;258;4187;997
TRUW14022;demoralizace;191;333;577
AVJA14690;rusistika;211;1352;726
UCGM17327;automodelářka;169;4336;736
